"id","owner","name","count(user_id)","commits last month","pull reqs last month","changesLastMonth","age_in_days","language","commits all","pull reqs all","totalChanges"
151875,"agoragames","activity_feed",19,1,0,1,905,"Ruby",104,15,119
152018,"postrank-labs","goliath-contrib",16,0,0,0,663,"Ruby",18,5,23
152025,"geosolutions-it","geoserver-manager",11,4,2,6,1033,"Java",192,53,245
152424,"4teamwork","ftw.favorite",14,0,0,0,826,"Python",51,1,52
152440,"sourcesense","jira-multi-level-cascade-select",17,0,0,0,1178,"Java",77,1,78
152604,"pbs","pycaption",53,11,9,20,643,"Python",71,22,93
152649,"Ilastik","volumina",21,32,1,33,975,"Python",808,21,829
152765,"collective","collective.captionmanager",322,0,0,0,588,"Python",6,0,6
152861,"plone","plone.dexterity",236,8,0,8,898,"Python",117,16,133
152865,"plone","plone.app.stagingbehavior",236,1,0,1,898,"Python",20,5,25
152921,"plone","plone.app.dexterity",234,24,6,30,898,"Python",238,42,280
153007,"neopoly","simple_assertions",10,0,0,0,862,"Ruby",48,1,49
153093,"mapbox","mbutil",19,3,4,7,1116,"Python",23,18,41
153234,"ranguba","packnga",15,0,0,0,939,"Ruby",336,1,337
153290,"datadesk","python-googlegeocoder",10,0,0,0,933,"Python",42,3,45
153349,"wieden-kennedy","django-haikus",14,0,0,0,751,"Python",92,0,92
153484,"jenkinsci","seleniumhtmlreport",317,0,0,0,1151,"Java",0,1,1
153487,"sittercity","ServiceOAuth",22,0,0,0,765,"Ruby",1,0,1
153518,"Jarn","jarn.mkrelease",13,0,0,0,925,"Python",349,0,349
153604,"hispindia","inventory",15,4,0,4,868,"Java",58,0,58
153935,"abiquo","jclouds-abiquo",29,0,0,0,886,"Java",404,0,404
153944,"webdetails","cpf",12,8,8,16,730,"Java",471,14,485
154120,"Siyavula","emas.buildout",13,21,0,21,804,"Python",438,0,438
154145,"dawanda","sheriff",16,0,0,0,1378,"Ruby",328,1,329
154208,"alphagov","licence-finder",90,14,7,21,679,"Ruby",500,53,553
154882,"isfit","internal.isfit.org",12,62,6,68,977,"Ruby",652,11,663
154956,"instructure","straitjacket",13,0,0,0,906,"Python",10,2,12
154961,"instructure","codewarden",13,0,0,0,906,"Python",2,1,3
155381,"zynga","jasy",10,0,0,0,1086,"Python",2415,60,2475
155512,"thoughtbot","kumade",48,0,0,0,947,"Ruby",434,56,490
155751,"ranguba","rroonga",15,61,1,62,1416,"Ruby",874,11,885
155958,"collective","collective.localrolesdatatables",322,0,0,0,678,"Python",56,1,57
156045,"sonatype","spice-zapper",31,0,0,0,679,"Java",43,1,44
156467,"rightscale","right_agent",75,94,12,106,1010,"Ruby",557,103,660
156699,"JFXtras","jfxtras-labs",16,33,6,39,752,"Java",599,56,655
156817,"Vizzuality","cartodb-python",14,2,1,3,1053,"Python",34,3,37
156982,"mailru","iproto-ruby",41,8,0,8,773,"Ruby",52,2,54
157255,"livingsocial","excelinator",79,0,1,1,597,"Ruby",4,2,6
157406,"bendyworks","bwoken",13,0,0,0,713,"Ruby",68,22,90
157457,"cismet","java-ee-commons",11,0,0,0,575,"Java",13,0,13
157546,"SublimeText","Origami",48,8,1,9,623,"Python",58,18,76
157898,"cismet","simple-rest-server",11,0,0,0,575,"Java",14,0,14
158057,"data-axle","cassandra_object",13,46,3,49,1182,"Ruby",335,24,359
158071,"jboss-switchyard","release",11,10,11,21,1011,"Java",198,336,534
158212,"engineyard","engineyard-serverside",11,1,1,2,1301,"Ruby",550,61,611
158285,"cucumber","cucumber-rails-training-wheels",16,0,0,0,883,"Ruby",1,0,1
158322,"4sh","jewas",13,0,0,0,967,"Java",301,0,301
158795,"openengsb","loom-java",16,0,0,0,786,"Java",61,6,67
159178,"Jasig","sass-maven-plugin",17,3,1,4,675,"Java",38,32,70
159350,"forcedotcom","dataloader",19,0,0,0,1218,"Java",193,29,222
159720,"ooyala","hastur",22,0,0,0,633,"Ruby",9,0,9
159916,"puppetlabs","puppetlabs-corosync",75,2,2,4,722,"Ruby",29,50,79
159975,"hybridgroup","taskmapper-kanbanpad",24,0,0,0,1216,"Ruby",250,6,256
160328,"splunk","splunk-app-twitter",16,0,0,0,637,"Python",30,3,33
160501,"braintree","braintree_java",24,3,0,3,1472,"Java",59,2,61
160532,"couchbase","couchbase-java-client",49,21,0,21,835,"Java",281,2,283
160704,"inviqa","chef-varnish",58,0,2,2,591,"Ruby",43,11,54
160833,"foursquare","twofishes",34,43,4,47,748,"Java",939,16,955
160896,"collective","icalendar",320,2,2,4,932,"Python",182,47,229
161016,"infospace","eventfulapi",12,0,0,0,989,"Ruby",4,0,4
161036,"thoughtbot","neat",50,10,6,16,581,"Ruby",307,54,361
161140,"rs-services","cookbooks_internal",35,27,0,27,1157,"Ruby",1224,2,1226
161155,"xamarin","jar2xml",46,1,0,1,1009,"Java",146,1,147
161254,"collective","collective.cover",420,30,3,33,871,"Python",1628,136,1764
161493,"inviqa","chef-xhprof-gui",55,0,0,0,602,"Ruby",29,2,31
161547,"affinitybridge","TileExpire",15,0,0,0,594,"Python",19,0,19
161627,"NUBIC","ncs_navigator_deployment",10,0,0,0,657,"Ruby",522,1,523
161638,"optoro","amazon_seller_central",12,0,0,0,978,"Ruby",104,8,112
161684,"plone","plone.app.querystring",230,6,2,8,899,"Python",96,20,116
162131,"novoda","HttpService",13,0,0,0,1190,"Java",32,0,32
162140,"novoda","RESTProvider",14,0,0,0,1613,"Java",0,1,1
162259,"bazaarvoice","bv-android-sdk",42,0,0,0,654,"Java",98,8,106
162451,"tstmedia","ical_importer",44,0,0,0,575,"Ruby",101,7,108
162539,"rosedu","wouso",11,33,7,40,815,"Python",1657,137,1794
162641,"opscode-cookbooks","vim",26,0,1,1,722,"Ruby",8,7,15
162735,"trineo","vend-ruby",10,0,0,0,757,"Ruby",70,1,71
162744,"seomoz","simhash-cluster",65,0,0,0,625,"Python",6,1,7
162951,"ITS-UofIowa","sitenow_standardtheme",11,0,0,0,633,"Ruby",129,0,129
162964,"aichallenge","aichallenge",14,0,0,0,1124,"Python",2386,133,2519
163173,"Jasig","CalendarPortlet",17,10,2,12,722,"Java",52,21,73
163214,"dotcloud","django-on-dotcloud",14,0,0,0,695,"Python",5,2,7
163358,"farhanrahman","kyoto",19,0,0,0,647,"Java",362,0,362
163362,"nsi-iff","nsisam-ruby",19,0,0,0,756,"Ruby",150,0,150
163394,"lookout","testengineer",13,0,0,0,688,"Ruby",14,2,16
163853,"novoda","SQLiteProvider",14,28,6,34,1209,"Java",89,13,102
164085,"c42","wrest",18,0,0,0,1934,"Ruby",209,8,217
164163,"NessComputing","components-ness-jersey",15,0,0,0,666,"Java",66,13,79
164170,"socialcast","socialcast-command-line",29,24,0,24,1364,"Ruby",168,21,189
164194,"heroku","heroku.jar",13,0,0,0,871,"Java",173,20,193
164285,"ella","ella-galleries",11,0,0,0,765,"Python",53,6,59
164310,"jenkinsci","git-server-plugin",317,4,2,6,574,"Java",20,3,23
164325,"aol","trigger",15,0,0,0,737,"Python",192,25,217
164355,"jenkinsci","bazaar-plugin",319,0,0,0,1179,"Java",158,9,167
164600,"collective","collective.diazo.readheaders",322,0,0,0,575,"Python",7,0,7
164974,"waterfield","testables",11,0,0,0,664,"Ruby",85,0,85
165020,"codeforamerica","world_bank_ruby",22,0,0,0,994,"Ruby",2,2,4
165081,"OpenMRS","openmrs-module-htmlwidgets",34,3,2,5,626,"Java",35,3,38
165155,"pivotal","AndroidIntelliJStarter",22,0,0,0,946,"Java",37,7,44
165427,"sot","xija",10,9,2,11,1030,"Python",188,9,197
165517,"agoragames","amico",19,1,0,1,785,"Ruby",57,11,68
165640,"concentricsky","django-basic-models",13,0,0,0,864,"Python",26,18,44
166004,"spree","spree_product_zoom",31,2,2,4,595,"Ruby",41,14,55
166871,"cismet","cismap-plugin",12,7,0,7,574,"Java",334,0,334
166873,"cismet","cids-navigator",12,10,0,10,574,"Java",539,0,539
167184,"zkoss","zkthemes",17,2,0,2,671,"Java",280,12,292
167361,"uw-loci","flow-cytometry",11,19,0,19,658,"Java",131,0,131
167396,"tstmedia","typhoid",42,0,0,0,630,"Ruby",42,13,55
167666,"opscode-cookbooks","openssh",26,0,2,2,722,"Ruby",46,36,82
167915,"gem","oq-ui-geoserver",15,0,0,0,757,"Python",67,16,83
168008,"motech","ghana-national-regression",57,0,0,0,667,"Java",109,0,109
168215,"plone","plone.app.contenttypes",236,150,13,163,850,"Python",606,49,655
168427,"plone","Products.CMFDiffTool",236,0,0,0,838,"Python",152,0,152
168444,"cismet","rm-plugin",11,0,0,0,574,"Java",23,0,23
168728,"mozilla","wiki-tests",30,1,1,2,961,"Python",57,43,100
168761,"pusher","pusher-gem",10,0,0,0,1491,"Ruby",219,22,241
168816,"kaize","cookbooks",22,0,0,0,746,"Ruby",24,0,24
168861,"hhru","nuts-and-bolts",50,8,1,9,1288,"Java",266,8,274
168886,"lizardsystem","flooding-lib",15,42,0,42,636,"Python",703,5,708
169041,"travis-ci","travis-weblint",39,0,0,0,747,"Ruby",55,9,64
169122,"puppetlabs","puppetlabs-f5",73,0,0,0,960,"Ruby",237,98,335
169125,"sonatype","sisu-task-scheduler",29,0,0,0,1059,"Java",132,8,140
169186,"rodreegez","powder",10,3,4,7,1063,"Ruby",47,67,114
169222,"pentaho","modeler",32,0,0,0,916,"Java",81,44,125
169251,"mozilla","PyVEP",24,0,0,0,834,"Python",11,4,15
169410,"mozilla","input-tests",47,1,1,2,1192,"Python",210,149,359
169529,"phpmyadmin","website",10,23,0,23,760,"Python",577,10,587
169549,"mozilla","nuggets",23,0,1,1,1282,"Python",25,3,28
169719,"seomoz","downpour",65,0,0,0,849,"Python",150,7,157
169744,"collective","collective.folderishtypes",322,0,0,0,1265,"Python",122,0,122
169847,"rubygems","guides",29,5,2,7,1045,"Ruby",272,66,338
169902,"hexagonit","hexagonit.themeskel",10,1,0,1,903,"Python",245,0,245
169932,"racker","rackspace-monitoring-cli",130,9,8,17,816,"Python",205,34,239
170024,"abiquo","provisioning-portal",17,0,0,0,749,"Java",95,0,95
170122,"DawnScience","dawn-third",12,19,0,19,779,"Java",140,0,140
170224,"live-community","maws",16,0,0,0,836,"Ruby",231,4,235
170252,"jenkinsci","ruby-runtime-plugin",307,0,1,1,944,"Java",4,3,7
170264,"mozilla","configman",11,2,1,3,837,"Python",104,79,183
170270,"mozilla","firefox-flicks",11,0,1,1,786,"Python",495,268,763
170419,"jenkinsci","parameterized-trigger-plugin",307,2,2,4,1179,"Java",65,62,127
170425,"enthought","encore",55,12,6,18,818,"Python",198,64,262
170434,"mozilla","appsync",23,0,0,0,876,"Python",42,6,48
170802,"plone","plone.app.workflowmanager",236,16,1,17,837,"Python",57,14,71
172825,"alphagov","trade-tariff-backend",113,121,14,135,661,"Ruby",1889,143,2032
172970,"xebia","rest-poc",76,0,0,0,573,"Java",68,0,68
173207,"mozilla","sumo-tests",40,5,4,9,1044,"Python",336,219,555
175693,"takyam-git","pjeuler",19,0,0,0,570,"Ruby",540,5,545
177259,"eclipsesource","tabris-demos",12,9,0,9,770,"Java",208,0,208
177333,"rails","journey",20,2,2,4,917,"Ruby",90,39,129
177545,"mhs","tidbits",10,1,1,2,1835,"Ruby",81,1,82
177763,"Jahia","templates-set",23,0,0,0,1053,"Java",307,0,307
177892,"mulesoft","ldap-connector",98,0,0,0,767,"Java",72,1,73
178035,"abiquo","commons-amqp",27,8,3,11,899,"Java",292,10,302
181229,"matplotlib","matplotlib.github.com",14,0,0,0,1111,"Python",77,3,80
181295,"wf4ever","rosrs-sms",24,0,0,0,868,"Java",118,0,118
181371,"wf4ever","rosrs-dlibra",25,0,0,0,869,"Java",82,0,82
184142,"jenkinsci","mercurial-plugin",298,20,9,29,1179,"Java",227,55,282
185306,"yucao100","Computational-Sensing-Research",12,0,0,0,597,"Java",27,0,27
185366,"alphagov","smokey",101,35,10,45,841,"Ruby",539,67,606
185560,"mulesoft","linkedin-connector",83,0,0,0,924,"Java",66,0,66
187196,"plone","plone.app.search",233,7,2,9,898,"Python",342,10,352
187488,"radiocicletta","radiociblog",10,2,1,3,809,"Python",213,1,214
188939,"Slowpoke101","FTBLaunch",14,70,33,103,573,"Java",386,194,580
189752,"otherinbox","muddle",11,0,0,0,714,"Ruby",137,15,152
190783,"alphagov","trade-tariff-frontend",97,26,13,39,661,"Ruby",1234,117,1351
191064,"plataformatec","show_for",18,5,0,5,1542,"Ruby",92,33,125
192264,"DIRACGrid","DIRACDocs",22,1,2,3,1051,"Python",200,27,227
192534,"Pylons","deform",20,3,5,8,1114,"Python",670,139,809
193366,"change","subrails",34,0,0,0,870,"Ruby",18,1,19
194056,"DIRACGrid","VMDIRAC",22,4,9,13,863,"Python",198,50,248
194359,"gem","nrml",13,0,0,0,812,"Python",317,72,389
194877,"knowing","Medmon",10,0,0,0,1074,"Java",322,19,341
195656,"bcdev","ceres",11,29,0,29,1479,"Java",1153,3,1156
196147,"projecthydra","hydra-head",22,54,17,71,1091,"Ruby",1155,110,1265
197275,"jenkinsci","mailer-plugin",295,3,3,6,570,"Java",35,12,47
197824,"SonarCommunity","sonar-php",27,208,0,208,640,"Java",494,0,494
198021,"Kozea","Multicorn",15,34,2,36,1005,"Python",504,18,522
198693,"polopoly","confluence-nexus-plugin",24,0,0,0,785,"Java",46,13,59
198973,"hybridgroup","taskmapper-github",23,0,0,0,1337,"Ruby",161,4,165
201224,"enthought","traitsui",74,13,7,20,1053,"Python",1045,106,1151
202365,"thoughtbot","appraisal",65,20,0,20,1211,"Ruby",286,36,322
202844,"wellnessfx","turbo_bridge",10,0,0,0,573,"Ruby",9,0,9
203397,"mozilla","briar-patch",11,0,0,0,786,"Python",113,4,117
203460,"DawnScience","dawn-tango",12,9,0,9,779,"Java",93,2,95
203644,"collective","Products.BrFieldsAndWidgets",323,0,0,0,811,"Python",56,0,56
203694,"collective","sc.pfg.brazilianfields",323,0,0,0,811,"Python",66,1,67
204403,"mysociety","whatdotheyknow-theme",22,26,3,29,996,"Ruby",374,30,404
204652,"sonatype","nexus-migration-plugin",28,0,0,0,1044,"Java",124,6,130
205356,"FPVLOBB","FP",12,0,0,0,617,"Python",60,0,60
206096,"recurly","recurly-client-python",16,5,4,9,1475,"Python",114,33,147
206926,"sunlightlabs","pressley",13,0,0,0,657,"Python",39,0,39
206935,"sunlightlabs","Capitol-Words",15,2,1,3,1326,"Python",332,2,334
206971,"sunlightlabs","python-transparencydata",16,1,0,1,1430,"Python",74,1,75
206982,"sunlightlabs","calloncongress",15,0,0,0,695,"Python",224,0,224
208082,"Connexions","rhaptos2.common",19,0,0,0,615,"Python",63,5,68
208145,"seomoz","reppy",58,5,1,6,859,"Python",63,8,71
208181,"rubyperu","rubyperu.github.com",13,1,0,1,868,"Ruby",91,4,95
208674,"nuxeo","nuxeo-platform-login",22,16,0,16,812,"Java",380,6,386
209250,"mozilla","mozillians-tests",42,13,15,28,888,"Python",142,113,255
210280,"saucelabs","sauce-java",10,15,4,19,631,"Java",122,4,126
210480,"ARAMISAUTO","aramis-build-toolkit",13,0,0,0,884,"Java",54,4,58
210512,"cookpad","chanko",61,2,1,3,806,"Ruby",130,34,164
211549,"Freeseer","freeseer",23,67,34,101,1556,"Python",2570,147,2717
